432.543243	296.400146	273.670441
433.632172	296.399231	279.172424
434.699615	296.396667	284.383942
435.735077	296.388794	289.289612
436.739349	296.367462	293.859467
437.688232	296.326996	298.09671
438.576721	296.271362	301.973602
439.420471	296.215729	305.468719
440.189911	296.170929	308.591125
440.887817	296.137115	311.30835
441.502533	296.109863	313.608093
442.01532	296.090576	315.48407
442.437927	296.068146	316.907745
442.751434	296.055176	317.868347
442.935547	296.068542	318.373871
442.998535	296.08902	318.393921
442.952209	296.108856	317.918152
442.811005	296.114044	316.954865
442.572845	296.093933	315.497253
442.230865	296.048401	313.541046
441.784271	295.964294	311.101746
441.233215	295.836853	308.194153
440.562836	295.692017	304.830536
439.776978	295.549347	301.046082
438.889587	295.427155	296.867554
437.903931	295.34668	292.339294
436.839722	295.318878	287.499329
435.722321	295.358093	282.37323
434.558685	295.466217	276.983215
433.359253	295.632538	271.356323
432.140686	295.863861	265.525818
430.909485	296.166718	259.536957
429.676544	296.523743	253.401581
428.442688	296.919678	247.131714
427.20694	297.30835	240.7659
425.978516	297.664459	234.323746
424.780548	297.987244	227.808914
423.603943	298.237183	221.262436
422.454651	298.416077	214.699722
421.352173	298.548615	208.13678
420.293579	298.675201	201.653732
419.284515	298.856445	195.325256
418.332886	299.12793	189.206039
417.441437	299.47641	183.339783
416.627594	299.895966	177.745087
415.892365	300.368103	172.446487
415.23053	300.882843	167.429276
414.637848	301.421143	162.700623
414.122833	301.969238	158.27211
413.692261	302.525177	154.131958
413.354401	303.065674	150.259933
413.090912	303.569977	146.658676
412.895966	304.032288	143.298233
412.76413	304.424286	140.151413
412.676178	304.735443	137.211029
412.629974	304.989105	134.463547
412.621094	305.2146	131.927353
412.646149	305.437592	129.619537
412.715179	305.6698	127.530273
412.833588	305.915161	125.622383
412.990936	306.164703	123.869865
413.167145	306.394287	122.240349
413.348511	306.579132	120.668915
413.517487	306.702881	119.133347
413.671234	306.762695	117.617287
413.817322	306.776184	116.12352
413.968384	306.773224	114.673698
414.129852	306.779846	113.29998
414.303711	306.811127	111.992882
414.481232	306.857178	110.737129
414.660645	306.902588	109.514069
414.840668	306.939453	108.331902
415.026703	306.968567	107.19989
415.21936	306.990906	106.136467
415.415558	306.997253	105.116867
415.597168	306.980133	104.117393
415.773529	306.943787	103.127647
415.949463	306.870514	102.163284
416.133209	306.764191	101.239395
416.316467	306.640961	100.365166
416.503296	306.514069	99.547562
416.6987	306.394196	98.775848
416.899536	306.271088	98.02816
417.103241	306.126587	97.309334
417.311829	305.980255	96.595116
417.517334	305.847198	95.878204
417.718262	305.733032	95.178108
417.921936	305.648956	94.472183
418.117645	305.582397	93.764015
418.304565	305.521759	93.04081
418.477173	305.461884	92.30761
418.647217	305.38913	91.555016
418.814545	305.3172	90.791847
418.983612	305.257538	90.039261
419.155701	305.204132	89.296814
419.329468	305.167725	88.549751
419.500153	305.147797	87.805084
419.650085	305.131653	87.077347
419.789795	305.123016	86.358238
419.917053	305.122162	85.651588
420.027893	305.120117	84.94252
420.128052	305.11377	84.229843
420.225006	305.098907	83.533943
420.323883	305.077393	82.865776
420.450867	305.205139	82.382011
420.662048	305.330475	82.166153
420.908997	305.223114	82.011459
421.106445	305.205658	81.870216
421.281036	305.123596	81.746681
421.459503	305.049866	81.659676
421.636444	305.013794	81.561966
421.816742	304.991425	81.4757
422.016174	304.986938	81.38929
422.248749	304.974579	81.320518
422.51532	304.953766	81.269714
422.825592	304.91452	81.215691
423.233551	304.844849	81.234505
423.761383	304.713562	81.325745
424.382568	304.482086	81.365646
425.12439	304.206909	81.4002
425.985138	303.934021	81.46138
426.99765	303.682983	81.597832
428.190125	303.432983	81.84893
429.516693	303.150452	82.167542
430.943665	302.756714	82.498024
432.505432	302.131989	82.825584
434.211975	301.431061	83.183044
436.005371	300.983276	83.639641
437.875061	300.759155	84.122353
439.863373	300.543335	84.575142
441.943268	300.372681	85.080605
444.1409	300.280914	85.619507
446.462982	300.350403	86.187752
448.963776	300.620148	86.938232
451.714325	301.10202	87.978706
454.740265	301.776245	89.323715
458.055817	302.59317	90.926193
461.689606	303.415375	92.53273
465.65332	304.145142	94.013031
469.943268	304.884796	95.427818
474.573517	305.689789	96.774574
479.590027	306.508789	98.111519
485.026245	307.334503	99.480125
490.813049	308.217896	100.786652
496.860046	309.221436	101.879082
503.112061	310.4039	102.66851
509.529846	311.782166	103.135414
516.0979	313.35257	103.254051
522.873352	315.073242	103.042473
529.994385	316.792603	102.488182
537.51416	318.460419	101.54158
545.312073	320.225372	100.308197
553.271301	322.188354	98.961937
561.342529	324.31134	97.622963
569.496155	326.533875	96.290382
577.660583	328.8862	94.843468
585.76178	331.447296	93.062981
593.760925	334.240082	90.868515
601.714539	337.171173	88.410889
609.722839	340.086548	85.804642
617.776733	342.958252	83.021393
625.763855	345.875702	80.025688
633.558533	348.876678	76.960213
641.139038	351.914825	73.895897
648.541016	354.925934	70.780212
655.739136	357.906952	67.670609
662.763306	360.833252	64.630043
669.709656	363.631165	61.557095
676.586426	366.306	58.325684
683.280945	368.960602	55.046379
689.713013	371.596069	51.974049
695.895569	374.127808	49.137054
701.838074	376.470947	46.445938
707.527344	378.632172	43.755173
712.882019	380.727509	40.980019
717.848633	382.8461	38.098679
722.460999	384.979706	35.100845
726.786499	387.015961	32.099148
730.898438	388.813019	29.260483
734.819092	390.343445	26.582926
738.534973	391.629852	24.048971
742.010559	392.691254	21.673182
745.227173	393.598724	19.354498
748.18573	394.367737	16.956291
750.827881	395.060638	14.364644
753.099426	395.834259	11.515164
755.016968	396.692261	8.550737
756.669922	397.505707	5.625257
758.112061	398.247467	2.731675
759.304993	399.02533	-0.185646
760.292664	399.812256	-1.911814
761.071045	400.601898	-1.796077
761.586975	401.57489	-1.763177
761.96991	402.492554	-1.796285
762.332703	403.118927	-1.812118
762.616882	403.524933	-1.796339
762.740601	403.829346	-1.761282
762.706787	404.041412	-1.756818
762.450562	404.270264	-1.780094
761.954651	404.562012	-1.824925
761.315796	404.837372	-1.905813
760.575012	405.042358	-2.009704
759.732422	405.153351	-2.105448
758.823669	405.172363	-2.180686
757.888062	405.140106	-2.254873
756.913269	405.037628	-2.299532
755.921082	404.885956	-2.335144
754.927917	404.694	-2.3697
753.973022	404.445007	-2.42503
753.048889	404.213806	-2.460443
752.185974	404.04422	-2.479772
751.377686	403.908112	-2.558113
750.563721	403.790039	-2.675303
749.792358	403.623383	-2.743438
749.112488	403.504761	-2.73399
748.486938	403.412415	-2.721038
747.928589	403.320831	-2.710594
747.442322	403.263947	-2.710843
747.033081	403.226807	-2.738754
746.689514	403.199127	-2.764488
746.382141	403.195862	-2.782571
746.104431	403.198822	-2.796456
745.858215	403.187683	-2.811061
745.661194	403.151947	-2.842867
745.504578	403.109161	-2.868501
745.383972	403.061371	-2.890918
745.296936	403.016235	-2.917566
745.245117	402.97937	-2.946303
745.228577	402.956726	-2.963717
745.246765	402.951324	-2.978755
745.281921	402.956146	-2.981586
745.322632	402.97345	-2.985454
745.361389	402.989624	-2.989801
745.400574	402.999664	-2.993457
745.432495	403.011292	-2.993028
745.455139	403.016174	-2.989166
745.471863	403.014648	-2.999094
745.470642	403.007996	-3.005082
745.468567	402.987915	-3.017954
745.467102	402.971863	-3.02548
745.474854	402.96524	-3.030941
745.492004	402.961853	-3.033732
745.514465	402.968719	-3.037217
745.538879	402.976471	-3.034799
745.557068	402.979858	-3.027082
745.574341	402.993622	-3.030644
745.588562	403.005188	-3.03214
745.590271	403.015045	-3.025235
745.584961	403.024567	-3.020349
745.583862	403.02121	-3.024005
745.581299	403.014771	-3.026328
745.586487	403.008423	-3.022858
745.603943	403.007355	-3.018179
745.618286	403.01535	-3.007198
745.637268	403.023621	-3.000443
745.652222	403.032227	-2.987144
745.666565	403.044128	-2.981498
745.678406	403.048218	-2.976376
745.68573	403.052277	-2.970258
745.695984	403.0578	-2.96691
745.709167	403.059357	-2.972136
745.715942	403.059937	-2.975391
745.723999	403.058594	-2.984591
745.731934	403.055206	-2.988265
745.739624	403.054779	-2.986074
745.745544	403.053558	-2.984711
745.747192	403.052734	-2.989178
745.739258	403.049255	-2.991878
745.718506	403.034637	-2.995361
745.688782	403.020355	-3.000127
745.654846	403.004822	-3.006377
745.621338	402.984741	-3.018308
745.585754	402.968567	-3.03216
745.541199	402.94278	-3.036799
745.500854	402.915436	-3.045479
745.465149	402.894775	-3.061393
745.438843	402.869354	-3.076057
745.420044	402.84198	-3.090209
745.4021	402.81366	-3.101801
